cfg_n,cfg_model,cfg_seed,calibration_ratio,gini_exposure_weighted,gini_total_loss,tweedie_deviance_1.5,n_claims,n_above_q99,max_claim,top1_share,sample_loss_cost,cap_q995
5000,xgb_tweedie,16,0.29684503878809215,0.2766661765124061,0.08627408734056319,119.45682319058055,201,1,96422.32,0.2686348997706963,135.39643951780408,8180.49
5000,xgb_tweedie,17,0.2755392685927999,0.3528802937904587,0.15445042632566464,118.98962734865353,180,1,52954.670000000006,0.16679787782513997,120.32215184274598,20353.695349999627
5000,xgb_tweedie,18,0.33006782074165075,0.25582943292126215,0.1312412334279761,118.62220469215657,189,3,35326.79,0.09870481535786428,135.41716802845133,21791.39160000003
5000,xgb_tweedie,19,0.3169826567874676,0.3752347370583068,0.1846013883632035,112.07272733703573,202,2,86719.2,0.22896655341272354,142.80307453014754,19792.05985000004
10000,glm_hurdle,0,0.5423257090552663,0.41681445188127997,0.14391571971123518,98.28910969167485,363,3,70208.0,0.10456337018608312,126.81558575657294,26536.163399999987
10000,glm_hurdle,1,0.5951205226901475,0.47379070819829694,0.21402394989731444,93.91779612074133,360,3,182500.0,0.21618462844845426,159.5824958456642,20556.728899999845
10000,glm_hurdle,2,0.7873068342063668,0.4400385873886523,0.21726461062945912,93.29110534700156,354,8,281897.49,0.24684208968128793,215.68450326146413,75591.27420000061
10000,glm_hurdle,3,0.5047700249656213,0.531058646829039,0.25160557975883147,93.3834568971586,396,1,182500.0,0.24402000236639232,141.36505291247173,12142.9785
10000,glm_hurdle,4,0.5614768259151213,0.46000445516102384,0.34602987420024944,95.07566168013791,330,5,85442.21,0.1248149116070629,129.30200952668102,39073.52585000031
10000,glm_hurdle,5,0.6868824586384175,0.42168250520336614,0.16998544996517906,96.03225645501074,418,5,152666.39,0.17121266076407335,168.50977970915037,34829.63160000033
10000,glm_hurdle,6,0.5487012170613181,0.4395793055821582,0.13209324671111855,98.5401587424389,361,3,287423.0,0.3239302757220602,167.9977890726829,44567.29599999977
10000,glm_hurdle,7,0.6452573091221555,0.499567117159473,0.4257353632206139,90.37975161083544,378,4,1404185.52,0.6471074808405455,410.04916153399284,66231.63485000089
10000,glm_hurdle,8,0.5254678187153641,0.47843977122489645,0.2935472175399876,94.7694098127683,359,3,128902.06,0.1753963676849998,138.85235726211596,34402.612199998955
10000,glm_hurdle,9,0.48861112388322947,0.4780683357788379,0.25585162665226,96.21580076223078,372,3,42829.24,0.07164374065315292,112.97587321574586,21047.418049999615
10000,glm_hurdle,10,0.556040008291453,0.4342312233089797,0.15361207766500906,97.63071840854454,343,3,86719.2,0.12830418504238147,127.72478946205752,42551.95410000003
10000,glm_hurdle,11,0.4664404344969036,0.4814538989982735,0.3413713038046614,96.03455707650912,368,2,51204.0,0.08812315694790358,109.87996350380499,15095.012100000422
10000,glm_hurdle,12,0.5445165532643333,0.41913817413548204,0.14773352044883703,98.50229619434002,372,2,32288.28,0.050569456667004596,120.81201769470508,13899.289499999884
10000,glm_hurdle,13,0.5958637194466245,0.46910264341011576,0.36495852356334324,93.48989110967553,384,4,73002.7,0.09971715523761378,138.23888670147645,34583.88989999988
10000,glm_hurdle,14,0.4677915279348056,0.47208755587349027,0.23011968103264357,97.67059078556295,346,1,22600.0,0.04140119524151516,103.30323709381065,11953.926249999999
10000,glm_hurdle,15,0.7643146988444584,0.41279053745454997,0.3088905650188215,93.88038689922547,387,7,208472.6,0.2041129594633409,193.00477000830836,51149.66949999989
10000,glm_hurdle,16,0.459807021238536,0.4676069307518691,0.24826675362232276,98.90107595442178,347,4,35831.0,0.0666278204277316,101.76902541358739,22219.000799999852
10000,glm_hurdle,17,0.47923286447267205,0.4983684693810422,0.37688907551280915,94.82685860238045,351,2,70208.0,0.11407830947540375,116.3056218295577,13898.789999999999
10000,glm_hurdle,18,0.5272400958772991,0.523825773949308,0.24793830937859274,92.53674992396346,364,1,19122.04,0.031837167199321795,113.53723452955862,16422.673150000002
10000,glm_hurdle,19,0.7321867516025298,0.30033180503539825,0.03551085075698679,100.63224705277663,358,6,114759.95,0.12698629597510916,170.88431694728865,64070.88154999997
10000,glm_tweedie,0,0.5826959900803769,0.20298186367476467,0.0850354258795839,104.95480620582546,363,3,70208.0,0.10456337018608312,126.81558575657294,26536.163399999987
10000,glm_tweedie,1,0.7276808427592385,0.4307623697598981,0.2995003896781383,93.03781833311888,360,3,182500.0,0.21618462844845426,159.5824958456642,20556.728899999845
10000,glm_tweedie,2,0.9523428120284695,0.2057952741441872,0.10715806510404802,103.07680837842751,354,8,281897.49,0.24684208968128793,215.68450326146413,75591.27420000061
10000,glm_tweedie,3,0.6246717756122243,0.45693533328635083,0.3205888001805265,93.54056884443823,396,1,182500.0,0.24402000236639232,141.36505291247173,12142.9785
10000,glm_tweedie,4,0.5910393585128694,0.41554995112093096,0.3188608075427287,97.28504573166309,330,5,85442.21,0.1248149116070629,129.30200952668102,39073.52585000031
10000,glm_tweedie,5,0.7388951741348669,0.3852628475498452,0.20874405687173203,97.72010000210022,418,5,152666.39,0.17121266076407335,168.50977970915037,34829.63160000033
10000,glm_tweedie,6,0.7215045393663496,0.21825507206604755,0.11057475442219766,105.76471588592037,361,3,287423.0,0.3239302757220602,167.9977890726829,44567.29599999977
10000,glm_tweedie,7,1.5095919304038539,0.43347871712956065,0.44431994783089723,96.52467556105455,378,4,1404185.52,0.6471074808405455,410.04916153399284,66231.63485000089
10000,glm_tweedie,8,0.6272274935641983,0.4159118139235629,0.27986822836354674,96.99090695654178,359,3,128902.06,0.1753963676849998,138.85235726211596,34402.612199998955
10000,glm_tweedie,9,0.5210431078558716,0.33007022875713776,0.12445047162523004,102.97553324590754,372,3,42829.24,0.07164374065315292,112.97587321574586,21047.418049999615
10000,glm_tweedie,10,0.6082479614087701,0.3575827734448649,0.14765065001072264,100.41822510515965,343,3,86719.2,0.12830418504238147,127.72478946205752,42551.95410000003
10000,glm_tweedie,11,0.5131009202087063,0.41814715165335903,0.30446983422304397,99.03512009205411,368,2,51204.0,0.08812315694790358,109.87996350380499,15095.012100000422
10000,glm_tweedie,12,0.5555864221401746,0.3521890831980625,0.13034084445592875,101.41588519324146,372,2,32288.28,0.050569456667004596,120.81201769470508,13899.289499999884
10000,glm_tweedie,13,0.6301684021959539,0.36606205825361826,0.24163080514343982,100.14775478158023,384,4,73002.7,0.09971715523761378,138.23888670147645,34583.88989999988
10000,glm_tweedie,14,0.4811809935831085,0.34845629331422767,0.13604449027129373,104.65862867159687,346,1,22600.0,0.04140119524151516,103.30323709381065,11953.926249999999
10000,glm_tweedie,15,0.8982886877002865,0.33690123925165716,0.2408223017752762,99.42787647675581,387,7,208472.6,0.2041129594633409,193.00477000830836,51149.66949999989
10000,glm_tweedie,16,0.4788254173589995,0.3691526026488645,0.1456611034166997,105.2129690688617,347,4,35831.0,0.0666278204277316,101.76902541358739,22219.000799999852
10000,glm_tweedie,17,0.5464723685136352,0.4115434803076554,0.24150361341043647,99.97969862742731,351,2,70208.0,0.11407830947540375,116.3056218295577,13898.789999999999
10000,glm_tweedie,18,0.5339349020245179,0.41397433354720714,0.1438373644076375,98.4098099955032,364,1,19122.04,0.031837167199321795,113.53723452955862,16422.673150000002
10000,glm_tweedie,19,0.7644872144416498,0.15373656210635878,0.04450667265680264,106.4012947606493,358,6,114759.95,0.12698629597510916,170.88431694728865,64070.88154999997
10000,intercept,0,0.5872083474099385,-2.1005419625907962e-13,-0.011359594713832077,105.37244286176701,363,3,70208.0,0.10456337018608312,126.81558575657294,26536.163399999987
10000,intercept,1,0.7389326248980312,-2.1005419625907962e-13,-0.011359594713832077,102.53042812139137,360,3,182500.0,0.21618462844845426,159.5824958456642,20556.728899999845
10000,intercept,2,0.9987080055381391,-2.1005419625907962e-13,-0.011359594713832077,101.18270576907051,354,8,281897.49,0.24684208968128793,215.68450326146413,75591.27420000061
10000,intercept,3,0.6545783675327819,-2.1005419625907962e-13,-0.011359594713832077,103.83156197914882,396,1,182500.0,0.24402000236639232,141.36505291247173,12142.9785
10000,intercept,4,0.598721512643497,-2.1005419625907962e-13,-0.011359594713832077,105.07075443325405,330,5,85442.21,0.1248149116070629,129.30200952668102,39073.52585000031
10000,intercept,5,0.7802696228156188,-2.1005419625907962e-13,-0.011359594713832077,102.08853017153606,418,5,152666.39,0.17121266076407335,168.50977970915037,34829.63160000033
10000,intercept,6,0.7778988954816263,-2.1005419625907962e-13,-0.011359594713832077,102.11091502348877,361,3,287423.0,0.3239302757220602,167.9977890726829,44567.29599999977
10000,intercept,7,1.8986963555363054,-2.1005419625907962e-13,-0.011359594713832077,107.27593923097614,378,4,1404185.52,0.6471074808405455,410.04916153399284,66231.63485000089
10000,intercept,8,0.6429435526826436,-2.1005419625907962e-13,-0.011359594713832077,104.06144636406816,359,3,128902.06,0.1753963676849998,138.85235726211596,34402.612199998955
10000,intercept,9,0.523124783223062,-2.1005419625907962e-13,-0.011359594713832077,107.40637986037069,372,3,42829.24,0.07164374065315292,112.97587321574586,21047.418049999615
10000,intercept,10,0.5914183347089871,-2.1005419625907962e-13,-0.011359594713832077,105.26011186527968,343,3,86719.2,0.12830418504238147,127.72478946205752,42551.95410000003
10000,intercept,11,0.5087894472717792,-2.1005419625907962e-13,-0.011359594713832077,107.95679271213427,368,2,51204.0,0.08812315694790358,109.87996350380499,15095.012100000422
10000,intercept,12,0.5594093567800363,-2.1005419625907962e-13,-0.011359594713832077,106.17617431892843,372,2,32288.28,0.050569456667004596,120.81201769470508,13899.289499999884
10000,intercept,13,0.6401029315401504,-2.1005419625907962e-13,-0.011359594713832077,104.11969411512496,384,4,73002.7,0.09971715523761378,138.23888670147645,34583.88989999988
10000,intercept,14,0.4783364976320312,-2.1005419625907962e-13,-0.011359594713832077,109.26543521640417,346,1,22600.0,0.04140119524151516,103.30323709381065,11953.926249999999
10000,intercept,15,0.8936915077328328,-2.1005419625907962e-13,-0.011359594713832077,101.3683742553436,387,7,208472.6,0.2041129594633409,193.00477000830836,51149.66949999989
10000,intercept,16,0.4712324662154966,-2.1005419625907962e-13,-0.011359594713832077,109.60066610613923,347,4,35831.0,0.0666278204277316,101.76902541358739,22219.000799999852
10000,intercept,17,0.5385428895160862,-2.1005419625907962e-13,-0.011359594713832077,106.85652370399349,351,2,70208.0,0.11407830947540375,116.3056218295577,13898.789999999999
10000,intercept,18,0.5257241171094867,-2.1005419625907962e-13,-0.011359594713832077,107.31070881287124,364,1,19122.04,0.031837167199321795,113.53723452955862,16422.673150000002
10000,intercept,19,0.7912647073641935,-2.1005419625907962e-13,-0.011359594713832077,101.98912333211491,358,6,114759.95,0.12698629597510916,170.88431694728865,64070.88154999997
10000,one_over_exposure,0,0.5899291475197804,0.4676069945192445,-7.549516567451064e-15,95.91883134645029,363,3,70208.0,0.10456337018608312,126.81558575657294,26536.163399999987
10000,one_over_exposure,1,0.7417044482268313,0.4676069945192445,-8.215650382226158e-15,93.27624029699322,360,3,182500.0,0.21618462844845426,159.5824958456642,20556.728899999845
10000,one_over_exposure,2,1.00337856758025,0.4676069945192445,-3.9968028886505635e-15,91.98768215170632,354,8,281897.49,0.24684208968128793,215.68450326146413,75591.27420000061
10000,one_over_exposure,3,0.6570981845895059,0.4676069945192445,-7.549516567451064e-15,94.49324015707538,396,1,182500.0,0.24402000236639232,141.36505291247173,12142.9785
10000,one_over_exposure,4,0.6014490248544686,0.4676069945192445,-6.661338147750939e-15,95.63925629712921,330,5,85442.21,0.1248149116070629,129.30200952668102,39073.52585000031
10000,one_over_exposure,5,0.7834303376834835,0.4676069945192445,-8.659739592076221e-15,92.85847399152804,418,5,152666.39,0.17121266076407335,168.50977970915037,34829.63160000033
10000,one_over_exposure,6,0.7795837949045955,0.4676069945192445,-7.327471962526033e-15,92.89269143348157,361,3,287423.0,0.3239302757220602,167.9977890726829,44567.29599999977
10000,one_over_exposure,7,1.906517935887388,0.4676069945192445,-5.551115123125783e-15,97.5113544576127,378,4,1404185.52,0.6471074808405455,410.04916153399284,66231.63485000089
10000,one_over_exposure,8,0.6457019355238565,0.4676069945192445,-7.549516567451064e-15,94.70253315906865,359,3,128902.06,0.1753963676849998,138.85235726211596,34402.612199998955
10000,one_over_exposure,9,0.5252365504713431,0.4676069945192445,-6.217248937900877e-15,97.81989680026433,372,3,42829.24,0.07164374065315292,112.97587321574586,21047.418049999615
10000,one_over_exposure,10,0.5938370168083613,0.4676069945192445,-7.549516567451064e-15,95.82220516007189,343,3,86719.2,0.12830418504238147,127.72478946205752,42551.95410000003
10000,one_over_exposure,11,0.51051283745097,0.4676069945192445,-4.6629367034256575e-15,98.34368245238817,368,2,51204.0,0.08812315694790358,109.87996350380499,15095.012100000422
10000,one_over_exposure,12,0.5609826747173102,0.4676069945192445,-7.771561172376096e-15,96.69542358449038,372,2,32288.28,0.050569456667004596,120.81201769470508,13899.289499999884
10000,one_over_exposure,13,0.6432234483569007,0.4676069945192445,-7.549516567451064e-15,94.74967873066858,384,4,73002.7,0.09971715523761378,138.23888670147645,34583.88989999988
10000,one_over_exposure,14,0.47961017199375217,0.4676069945192445,-6.439293542825908e-15,99.5755107640566,346,1,22600.0,0.04140119524151516,103.30323709381065,11953.926249999999
10000,one_over_exposure,15,0.8973693432740165,0.4676069945192445,-4.6629367034256575e-15,92.17477069687196,387,7,208472.6,0.2041129594633409,193.00477000830836,51149.66949999989
10000,one_over_exposure,16,0.4724938367801439,0.4676069945192445,-7.327471962526033e-15,99.88713906676449,347,4,35831.0,0.0666278204277316,101.76902541358739,22219.000799999852
10000,one_over_exposure,17,0.540724876791508,0.4676069945192445,0.0,97.30837770382442,351,2,70208.0,0.11407830947540375,116.3056218295577,13898.789999999999
10000,one_over_exposure,18,0.5277067260511688,0.4676069945192445,-4.6629367034256575e-15,97.73568414152548,364,1,19122.04,0.031837167199321795,113.53723452955862,16422.673150000002
10000,one_over_exposure,19,0.7940106366590631,0.4676069945192445,-8.659739592076221e-15,92.76857340758002,358,6,114759.95,0.12698629597510916,170.88431694728865,64070.88154999997
10000,tabicl,0,0.38966914571593414,0.5009516203118538,0.16425454190550792,101.63586899101463,363,3,70208.0,0.10456337018608312,126.81558575657294,26536.163399999987
10000,tabicl,1,0.44844493268626917,0.5581618302827492,0.40022995757726254,93.02534333719058,360,3,182500.0,0.21618462844845426,159.5824958456642,20556.728899999845
10000,tabicl,2,0.6948181306672176,0.486947801905262,0.29012550348874266,91.21026779802403,354,8,281897.49,0.24684208968128793,215.68450326146413,75591.27420000061
10000,tabicl,3,0.4225593707708865,0.5341157000581044,0.3287976441161826,96.51064393437495,396,1,182500.0,0.24402000236639232,141.36505291247173,12142.9785
